productId,name,price,stock,image,active,status,createdAt,by,note,detailsText,compareImages,costPrice
BY139,กระเป๋า Vivienne Westwood รุ่น Archive Orb Chain Bag สีเงิน อะไหล่เงิน,1090,3,https://lh3.googleusercontent.com/d/1UqKQIVIbQWRHiAHhFzKNkOkdaeyux7Hc=w800,TRUE,ready,"14/3/2026, 9:40:59",yiyi,,,,0
BY140,กระเป๋า Vivienne Westwood รุ่น Archive Orb Chain Bag สีชมพูเมทัลลิก,1090,6,https://lh3.googleusercontent.com/d/1jLricSD7Hrgr5KIxdwwxnX7gNyM2qbfc=w800,TRUE,ready,"14/3/2026, 9:42:22",yiyi,,,,0
BY227,ต่างหู Chanel จี้เหลี่ยมสีชมพูกรอบทอง,200,0,https://lh3.googleusercontent.com/d/1TcMtH4V676p9AoB0XOPehHOK5riB9fiy=w800,TRUE,ready,"14/3/2026, 11:03:51",yiyi,,,,0
BY235,สร้อยคอ SWAROVSKI รุ่น Latisha จี้สร้อยคอดอกไม้ ใส่ได้ 2 ด้าน,350,0,https://lh3.googleusercontent.com/d/1RxtZz8JEmW4ye-ulKsZ0sUhG2pUj-C7J=w800,TRUE,ready,"15/3/2026, 8:35:10",yiyi,,,https://lh3.googleusercontent.com/d/1Xypd1M3fiSD4qUuFkGKILlzdNIA3t5DA=w800,0
BY236,สร้อยข้อมือ SWAROVSKI รุ่น Latisha จี้ดอกไม้,390,12,https://lh3.googleusercontent.com/d/1gTVTJGyPkqkGF9-lkLlAQ2o1a0p8xBEe=w800,TRUE,ready,"15/3/2026, 8:37:05",yiyi,,,https://lh3.googleusercontent.com/d/1jaVTi9LFsUcg11HO8mdfqdqPww6gHXqi=w800,0
BY237,กำไล SWAROVSKI รุ่น Generation วงแหวนขาว,350,0,https://lh3.googleusercontent.com/d/1gJGiofuudhkqo-ame4J2I9Ptn9jnK9_K=w800,TRUE,ready,"15/3/2026, 8:44:14",yiyi,,,https://lh3.googleusercontent.com/d/1XArUBz5V4pWS0TTSvObP5YxJIE2C9hUD=w800,0
BY228,สร้อยคอ Vivienne Westwood รุ่น Octavie Pendant,180,7,https://lh3.googleusercontent.com/d/150gHd8pQfZD54JQ72aiaHerzOUVPpRWW=w800,TRUE,ready,"15/3/2026, 19:37:47",bn,,,,0
BY229,ต่างหู Vivienne Westwood รุ่น Octavie Pendant,180,14,https://lh3.googleusercontent.com/d/1ccF04bVAkFIk9E_H65GIBj09SKhy4P1U=w800,TRUE,ready,"15/3/2026, 19:38:32",bn,,,,0
BY240,กำไล Givenchy Crystal Bangles Unisex Rose Gold,350,2,https://lh3.googleusercontent.com/d/10z_RIZCoQ1ZRXFB0s-WcEjfnYHVbhl8U=w800,TRUE,ready,"16/3/2026, 10:35:13",yiyi,,,,160
BY241,สร้อย Givenchy Faux Crystal Stud Earrings Women's,350,11,https://lh3.googleusercontent.com/d/1eoRgzhO4ioCMDIsBeYK2laKppE67PXJb=w800,TRUE,ready,"16/3/2026, 10:39:07",yiyi,,,,160
BY239,สร้อยข้อมือ Givenchy รุ่น  Rose Gold-Tone Stone & Crystal Circles Link Bracelet,350,0,https://lh3.googleusercontent.com/d/1_ixdeKXY27VDPunuppWpwqn7SB8NqBBT=w800,TRUE,ready,"16/3/2026, 11:47:05",yiyi,,,,160
BY238,สร้อยข้อมือ Givenchy Bracelet PINK GOLD,350,0,https://lh3.googleusercontent.com/d/1UqffU_yIpdbXZw914zL-u7bMPfXu9RQ2=w800,TRUE,ready,"16/3/2026, 12:08:45",sunilthorn,,,,160
BY242,สร้อยคอ Givenchy Crystal Pendant Necklace,320,6,https://lh3.googleusercontent.com/d/1Rnj5cBXDKxw-rNnqrUxhETx83xANHkZ_=w800,TRUE,ready,"18/3/2026, 16:13:08",yiyi,,,,115
BY243,ต่างหู Givenchy Matching Stud Earrings,290,0,https://lh3.googleusercontent.com/d/1tHTXw6BZiL5ygOVLwrZzctabRgFbnoOI=w800,TRUE,ready,"18/3/2026, 16:18:18",yiyi,,,,99
BY244,Givenchy Stone & Crystal Halo Pendant Necklace & Stud Earrings Set #สีเงิน,350,5,https://lh3.googleusercontent.com/d/1lubimdIY8-mnokWpBrn3gM2ZkbnIgkE-=w800,TRUE,ready,"18/3/2026, 16:20:43",yiyi,,,,160
BY250,(*1 ใบ/สีดำ) แก้วชงอัตโนมัติ 650ml. (พร้อมสายชาร์จ Type-C),450,11,https://lh3.googleusercontent.com/d/1NIlC_YKeo-q0IXxAe3Sro5ydBOJSM6y3=w800,TRUE,ready,"19/3/2026, 10:33:00",sunilthorn,,"ชื่อสินค้า:
แก้วชงอัตโนมัติ (Automatic Mixing Cup)

รายละเอียดสินค้า:
	•	ความจุประมาณ 500 ml มีสเกลบอกปริมาณชัดเจน
	•	ระบบปั่นอัตโนมัติ ความเร็วสูง (สูงสุดประมาณ 7000 RPM)
	•	ผสมเครื่องดื่มได้หลากหลาย เช่น เวย์โปรตีน นมผง โกโก้ กาแฟ
	•	ปุ่มกดใช้งานง่าย เพียงกดเดียวเริ่มทำงาน
	•	แบตเตอรี่ในตัว ชาร์จผ่านสาย Type-C
	•	ใช้งานไร้สาย พกพาสะดวก
	•	ฝาปิดแน่น ลดการหกหรือรั่วซึม
	•	ดีไซน์ทันสมัย มีหลายสีให้เลือก (ดำ / ขาว / ชมพู)

จุดเด่น:
	•	ชงเร็ว ไม่ต้องคนเอง
	•	ลดการจับตัวเป็นก้อนของผงเครื่องดื่ม
	•	เหมาะกับสายออกกำลังกาย / คนทำงาน / พกไปข้างนอก

อุปกรณ์ในกล่อง:
	•	แก้วชงอัตโนมัติ 1 ใบ
	•	สายชาร์จ Type-C","https://lh3.googleusercontent.com/d/1mPAgJCjG0MU_c2JKYL2E0qAJHxvMdm13=w800,https://lh3.googleusercontent.com/d/1GqQfnDyYbEH7iAqB9KdHL6A_K7kptibl=w800",265
BY251,(*1 ใบ/สีโรสโกลด์) แก้วชงอัตโนมัติ 650ml. (พร้อมสายชาร์จ Type-C),450,0,https://lh3.googleusercontent.com/d/1WGsJaXLiVQx8WehpPJfw7B16k9pqufiz=w800,TRUE,ready,"19/3/2026, 10:33:37",sunilthorn,,"ชื่อสินค้า:
แก้วชงอัตโนมัติ (Automatic Mixing Cup)

รายละเอียดสินค้า:
	•	ความจุประมาณ 500 ml มีสเกลบอกปริมาณชัดเจน
	•	ระบบปั่นอัตโนมัติ ความเร็วสูง (สูงสุดประมาณ 7000 RPM)
	•	ผสมเครื่องดื่มได้หลากหลาย เช่น เวย์โปรตีน นมผง โกโก้ กาแฟ
	•	ปุ่มกดใช้งานง่าย เพียงกดเดียวเริ่มทำงาน
	•	แบตเตอรี่ในตัว ชาร์จผ่านสาย Type-C
	•	ใช้งานไร้สาย พกพาสะดวก
	•	ฝาปิดแน่น ลดการหกหรือรั่วซึม
	•	ดีไซน์ทันสมัย มีหลายสีให้เลือก (ดำ / ขาว / ชมพู)

จุดเด่น:
	•	ชงเร็ว ไม่ต้องคนเอง
	•	ลดการจับตัวเป็นก้อนของผงเครื่องดื่ม
	•	เหมาะกับสายออกกำลังกาย / คนทำงาน / พกไปข้างนอก

อุปกรณ์ในกล่อง:
	•	แก้วชงอัตโนมัติ 1 ใบ
	•	สายชาร์จ Type-C","https://lh3.googleusercontent.com/d/1TONzvfrDR12GrxjS5lrCJ_tKP44S4AZG=w800,https://lh3.googleusercontent.com/d/10KVhlQj24iGJ4kIdmUqiHo6GxaE7LlgR=w800",265
BY252,(*1 ใบ/สีเงิน) แก้วชงอัตโนมัติ 650ml. (พร้อมสายชาร์จ Type-C),450,13,https://lh3.googleusercontent.com/d/1R2srUsuBZ6hg68MUNLUb80IRNS3nNVu7=w800,TRUE,ready,"19/3/2026, 10:34:19",sunilthorn,,"ชื่อสินค้า:
แก้วชงอัตโนมัติ (Automatic Mixing Cup)

รายละเอียดสินค้า:
	•	ความจุประมาณ 500 ml มีสเกลบอกปริมาณชัดเจน
	•	ระบบปั่นอัตโนมัติ ความเร็วสูง (สูงสุดประมาณ 7000 RPM)
	•	ผสมเครื่องดื่มได้หลากหลาย เช่น เวย์โปรตีน นมผง โกโก้ กาแฟ
	•	ปุ่มกดใช้งานง่าย เพียงกดเดียวเริ่มทำงาน
	•	แบตเตอรี่ในตัว ชาร์จผ่านสาย Type-C
	•	ใช้งานไร้สาย พกพาสะดวก
	•	ฝาปิดแน่น ลดการหกหรือรั่วซึม
	•	ดีไซน์ทันสมัย มีหลายสีให้เลือก (ดำ / ขาว / ชมพู)

จุดเด่น:
	•	ชงเร็ว ไม่ต้องคนเอง
	•	ลดการจับตัวเป็นก้อนของผงเครื่องดื่ม
	•	เหมาะกับสายออกกำลังกาย / คนทำงาน / พกไปข้างนอก

อุปกรณ์ในกล่อง:
	•	แก้วชงอัตโนมัติ 1 ใบ
	•	สายชาร์จ Type-C","https://lh3.googleusercontent.com/d/1sOWbNxJmbpjWhTB72FpEwuIj79cvS2qL=w800,https://lh3.googleusercontent.com/d/1zkeVQnr53zZeLwyYvVqA4ACv-AodEHKF=w800",265
BY253,สเปรย์ทำความสะอาดนาฬิกา 100ml,0,90,https://lh3.googleusercontent.com/d/1EqQPaGDRviOf57x9O4di7isCJDqnJJgn=w800,TRUE,ready,"19/3/2026, 11:15:38",yiyi,,,,0
BY254,สเปรย์ทำความสะอาดเครื่องประดับ 100 ml,0,100,https://lh3.googleusercontent.com/d/1IVTc9wRGOLqJkbiwXhnelCSRyPQB2K66=w800,TRUE,shipping,"19/3/2026, 11:17:11",yiyi,,,,0
BY255,น้ำยาทำความสะอาดเครื่องประดับ 200 ml,0,99,https://lh3.googleusercontent.com/d/1m0tI_QphF9NIL7Ld4CwQpp-Xe4DsRLqe=w800,TRUE,shipping,"19/3/2026, 11:18:49",yiyi,,,,0
BY256,สเปรย์ดูแลไข่มุก 100 ml,0,99,https://lh3.googleusercontent.com/d/1HIbAoW-bVP74mVnZmHc_fPG__ToZPSTl=w800,TRUE,shipping,"19/3/2026, 11:19:44",yiyi,,,,0
BY257,Dycrol แปรงสีฟันลิปสติกแบบพกพา (แพ็ค 3 อัน),120,42,https://lh3.googleusercontent.com/d/1aURMdguRY0gwga7Dh2qChJ14qyQ9b-zU=w800,TRUE,ready,"19/3/2026, 17:47:54",yiyi,"จุดเด่นสินค้า

🔄 แปรงพกพาถอดประกอบได้
แยกเก็บในกระบอกได้ ป้องกันสิ่งสกปรก เก็บแล้วแปลงเป็นรูปทรงลิปสติก พกพาง่าย 

🪥 ขนแปรงปลายเรียว 0.01 mm
ทำความสะอาดล้ำลึก เข้าถึงซอกฟันได้ดี อ่อนโยนต่อเหงือก

✨ ดีไซน์หรู สไตล์ Galaxy
ลวดลายดวงดาว สวยเหมือนเครื่องสำอาง พกแล้วดูดี ไม่เหมือนแปรงสีฟันทั่วไป

👜 ขนาดกะทัดรัด พกพาง่าย
ใส่ได้ทั้งกระเป๋าถือ กระเป๋าเครื่องสำอาง หรือกระเป๋าเดินทาง เหมาะสำหรับพกพาตอนเดินทาง",,https://lh3.googleusercontent.com/d/1Nd9c0sijsIbCCPMrzHPcsasgobEFjjg3=w800,0
BY258,OralGos แปรงสีฟัน 3D (แพ็ค 3 ชิ้น),120,28,https://lh3.googleusercontent.com/d/1uF6sHAz091QV733racIOeb4bFWV3Qw4S=w800,TRUE,ready,"19/3/2026, 17:49:56",yiyi,"OralGos (UK) แปรงสีฟัน 3D  – แปรงครบในครั้งเดียว

จุดเด่นสินค้า
	•	🦷 หัวแปรง 3 ด้าน โอบรอบฟัน ทำความสะอาดได้ทั้งหน้า-หลัง-ด้านบนในครั้งเดียว
	•	⚡ ประหยัดเวลา แปรงไวขึ้น สะอาดทั่วถึงกว่าแปรงทั่วไป
	•	✨ ขนนุ่มพิเศษ ปลายมน อ่อนโยนต่อเหงือก ไม่ระคายเคือง
	•	👅 มีที่ขูดลิ้นในตัว ช่วยลดกลิ่นปาก ดูแลช่องปากครบจบ
	•	💧 ระบายน้ำดี แห้งไว ลดการสะสมของแบคทีเรีย

เหมาะกับ
	•	คนที่อยากแปรงฟันให้สะอาดขึ้นแบบรวดเร็ว
	•	คนจัดฟัน / คนที่แปรงฟันไม่ทั่วถึง
	•	คนที่ใส่ใจสุขภาพช่องปากแบบครบจบในชิ้นเดียว",,https://lh3.googleusercontent.com/d/11e3QUvAa3zieG-hERJ-ltApQIpfM_PJF=w800,0
BY259,แปรงสีฟันพกพา 2in1 (1 ชิ้น) #สุ่มสี,39,200,https://lh3.googleusercontent.com/d/1nQHNoiHOiqwNX4k6Uu_VzfjJogALJnJS=w800,TRUE,ready,"19/3/2026, 17:52:59",yiyi,,,,0
BY260,เครื่องสไลซ์หั่นผักอเนกประสงค์ (5 ใบมีด),190,20,https://lh3.googleusercontent.com/d/1YARher5lLIhSTqwwMWv2pO38fJeXTjLj=w800,TRUE,ready,"19/3/2026, 17:54:24",yiyi,,,https://lh3.googleusercontent.com/d/1njmkEZpfu3IqfRwaKx3uv3ZeoaXaQ8-8=w800,91
BY261,(แพ็ค 10 ชิ้น) มาสก์ตาไอน้ำ (คละ 4 กลิ่น),59,1,https://lh3.googleusercontent.com/d/1xPawclzfcII-xo4Dsn8AdHsurGFd_XL4=w800,TRUE,ready,"19/3/2026, 17:56:08",yiyi,,,,0
BY262,ถ่านดับกลิ่นตู้เย็น (แพ็ค 3 ชิ้น 3 กลิ่น),0,0,https://lh3.googleusercontent.com/d/1ltg8x1MXVDFz2gFYkfyRtMC_8BD2rJfc=w800,TRUE,out,"19/3/2026, 18:01:58",yiyi,,,,0
BY263,GWP พวงกุญแจพรีเมียมกิฟท์ Dior รุ่นดาว,200,0,https://lh3.googleusercontent.com/d/123PSgVPB2Bw7I9oFWwQK2AAB-xMrjKxk=w800,TRUE,ready,"19/3/2026, 18:05:34",yiyi,,,,0
BY264,GWP พวงกุญแจพรีเมียมกิฟท์ Chanel มุก,185,17,https://lh3.googleusercontent.com/d/1g1fS5o7mTwCgwyJVO3QO0IrHXtgv2xBg=w800,TRUE,ready,"19/3/2026, 18:07:07",yiyi,,,,0
BY265,Flowerway แผ่นแปะดูแลร่องแก้ม,29,12,https://lh3.googleusercontent.com/d/1mU0P9yuQme20VNljQRrmXvWksPxzemy8=w800,TRUE,ready,"19/3/2026, 18:09:01",yiyi,,"แผ่นแปะลดริ้วรอยร่องแก้ม – แบรนด์ FLOWERWAY 
1 ซองมี แผ่นแปะ 18 ชิ้น
จุดเด่นสินค้า
	•	แผ่นแปะ ยึดเกาะผิวดี ไม่หลุดง่าย
	•	เนื้อผ้า นุ่ม บาง ระบายอากาศได้ ไม่ระคายเคือง
	•	มีชั้นเจลกักเก็บสารบำรุง ช่วยให้ซึมเข้าสู่ผิวได้ดี

ส่วนผสมสำคัญ
	•	🌿 ใบบัวบก (Centella): ฟื้นฟูผิว เพิ่มความยืดหยุ่น
	•	💧 กลีเซอรีน: เติมความชุ่มชื้น ผิวอิ่มน้ำ
	•	🧪 1,2-Hexanediol: ช่วยให้ผิวนุ่มลื่น
	•	✨ Peptide (Acetyl Hexapeptide-8): ช่วยลดเลือนริ้วรอย

ใช้ได้กับ
	•	ร่องแก้ม
	•	ริ้วรอยใต้ตา
	•	หน้าผาก
	•	ระหว่างคิ้ว

คุณสมบัติเด่น:
	•	ช่วย ลดเลือนริ้วรอย / ร่องแก้ม
	•	ช่วยให้ผิว กระชับขึ้น
	•	เติมความชุ่มชื้นให้ผิว
	•	ผิวดู เรียบเนียน นุ่มขึ้น
	•	มีส่วนผสมจาก สารสกัดพืช 

วิธีใช้:
	1.	ล้างหน้าให้สะอาด
	2.	แปะแผ่นลงบริเวณร่องแก้ม
	3.	ทิ้งไว้ข้ามคืน
	4.	ลอกออกตอนเช้า",https://lh3.googleusercontent.com/d/1eJ0oNs9A9rrSzV8FedpFNoAvprHyK716=w800,15
